id,source,source_url,cycle,sex,age_min,age_max,metric,percentile,value,unit,sample_n,weighted_sample_sum,source_file,source_variable,notes
nhanes-2017-2018-female-18-59-total_lean_mass_incl_bmc_kg-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,total_lean_mass_incl_bmc_kg,10,35.6783,kg,1277,62060072.4451,DXX_J,DXDTOLI,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-total_lean_mass_incl_bmc_kg-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,total_lean_mass_incl_bmc_kg,25,39.7072,kg,1277,62060072.4451,DXX_J,DXDTOLI,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-total_lean_mass_incl_bmc_kg-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,total_lean_mass_incl_bmc_kg,50,44.2938,kg,1277,62060072.4451,DXX_J,DXDTOLI,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-total_lean_mass_incl_bmc_kg-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,total_lean_mass_incl_bmc_kg,75,50.5122,kg,1277,62060072.4451,DXX_J,DXDTOLI,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-total_lean_mass_incl_bmc_kg-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,total_lean_mass_incl_bmc_kg,90,57.4208,kg,1277,62060072.4451,DXX_J,DXDTOLI,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-total_lean_mass_incl_bmc_kg-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,total_lean_mass_incl_bmc_kg,95,62.0861,kg,1277,62060072.4451,DXX_J,DXDTOLI,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-body_fat_percent-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,body_fat_percent,5,14.6,percent,379,19527536.465,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-body_fat_percent-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,body_fat_percent,10,15.9,percent,379,19527536.465,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-body_fat_percent-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,body_fat_percent,25,19.8,percent,379,19527536.465,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-body_fat_percent-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,body_fat_percent,50,24.8,percent,379,19527536.465,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-body_fat_percent-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,body_fat_percent,75,30.8,percent,379,19527536.465,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-body_fat_percent-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,body_fat_percent,90,34.3,percent,379,19527536.465,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-body_fat_percent-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,body_fat_percent,95,36.7,percent,379,19527536.465,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-body_fat_percent-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,body_fat_percent,5,17.9,percent,250,13745697.5879,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-body_fat_percent-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,body_fat_percent,10,19.5,percent,250,13745697.5879,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-body_fat_percent-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,body_fat_percent,25,23.9,percent,250,13745697.5879,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-body_fat_percent-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,body_fat_percent,50,27.4,percent,250,13745697.5879,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-body_fat_percent-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,body_fat_percent,75,31.2,percent,250,13745697.5879,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-body_fat_percent-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,body_fat_percent,90,34.9,percent,250,13745697.5879,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-body_fat_percent-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,body_fat_percent,95,36.9,percent,250,13745697.5879,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-body_fat_percent-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,body_fat_percent,5,19.4,percent,264,13090051.1191,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-body_fat_percent-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,body_fat_percent,10,22.7,percent,264,13090051.1191,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-body_fat_percent-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,body_fat_percent,25,25.6,percent,264,13090051.1191,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-body_fat_percent-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,body_fat_percent,50,29.2,percent,264,13090051.1191,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-body_fat_percent-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,body_fat_percent,75,32.3,percent,264,13090051.1191,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-body_fat_percent-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,body_fat_percent,90,35.6,percent,264,13090051.1191,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-body_fat_percent-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,body_fat_percent,95,37.5,percent,264,13090051.1191,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-body_fat_percent-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,body_fat_percent,5,19.4,percent,282,14049750.216,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-body_fat_percent-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,body_fat_percent,10,22.1,percent,282,14049750.216,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-body_fat_percent-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,body_fat_percent,25,25.0,percent,282,14049750.216,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-body_fat_percent-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,body_fat_percent,50,28.2,percent,282,14049750.216,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-body_fat_percent-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,body_fat_percent,75,31.3,percent,282,14049750.216,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-body_fat_percent-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,body_fat_percent,90,35.5,percent,282,14049750.216,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-body_fat_percent-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,body_fat_percent,95,38.6,percent,282,14049750.216,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-59-body_fat_percent-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,59,body_fat_percent,5,16.0,percent,1175,60413035.3881,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-59-body_fat_percent-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,59,body_fat_percent,10,18.6,percent,1175,60413035.3881,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-59-body_fat_percent-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,59,body_fat_percent,25,23.1,percent,1175,60413035.3881,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-59-body_fat_percent-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,59,body_fat_percent,50,27.5,percent,1175,60413035.3881,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-59-body_fat_percent-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,59,body_fat_percent,75,31.4,percent,1175,60413035.3881,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-59-body_fat_percent-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,59,body_fat_percent,90,35.1,percent,1175,60413035.3881,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-59-body_fat_percent-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,59,body_fat_percent,95,37.2,percent,1175,60413035.3881,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-29-body_fat_percent-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,29,body_fat_percent,5,24.2,percent,370,18589693.6296,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-29-body_fat_percent-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,29,body_fat_percent,10,26.2,percent,370,18589693.6296,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-29-body_fat_percent-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,29,body_fat_percent,25,31.2,percent,370,18589693.6296,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-29-body_fat_percent-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,29,body_fat_percent,50,37.7,percent,370,18589693.6296,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-29-body_fat_percent-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,29,body_fat_percent,75,41.8,percent,370,18589693.6296,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-29-body_fat_percent-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,29,body_fat_percent,90,46.4,percent,370,18589693.6296,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-29-body_fat_percent-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,29,body_fat_percent,95,47.4,percent,370,18589693.6296,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-30-39-body_fat_percent-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,30,39,body_fat_percent,5,27.7,percent,293,14187658.6457,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-30-39-body_fat_percent-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,30,39,body_fat_percent,10,29.1,percent,293,14187658.6457,DXX_J,DXDTOPF,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
